node,status
2998,2
2999,1
3000,0
3001,1
3002,1
3003,1
3004,2
3005,0
3006,1
3007,1
3008,1
3009,1
3010,2
3011,1
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,2
3020,1
3021,1
3022,1
3023,2
3024,0
3025,2
3026,1
3027,1
3028,1
3029,0
3030,1
3031,1
3032,2
3033,1
3034,2
3035,1
3036,2
3037,2
3038,1
3039,1
3040,1
3041,2
3042,1
3043,1
3044,2
3045,1
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,2
3053,0
3054,1
3055,1
3056,1
3057,1
3058,2
3059,1
3060,1
3061,2
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,2
3072,2
3073,1
3074,1
3075,1
3076,1
3077,0
3078,1
3079,1
3080,2
3081,1
3082,1
3083,0
3084,1
3085,2
3086,1
3087,1
3088,2
3089,2
3090,1
3091,0
3092,1
3093,2
3094,2
3095,2
3096,2
3097,1
3098,0
3099,1
3100,2
3101,1
3102,0
3103,1
3104,1
3105,2
3106,1
3107,0
3108,1
3109,1
3110,1
3111,0
3112,1
3113,1
3114,2
3115,2
3116,1
3117,1
3118,2
3119,1
3120,2
3121,0
3122,1
3123,0
3124,1
3125,1
3126,2
3127,2
3128,0
3129,1
3130,0
3131,1
3132,2
3133,2
3134,1
3135,1
3136,1
3137,1
3138,2
3139,2
3140,1
3141,1
3142,1
3143,1
3144,2
3145,1
3146,2
3147,1
3148,1
3149,1
3150,1
3151,2
3152,2
3153,1
3154,2
3155,1
3156,0
3157,2
3158,1
3159,1
3160,1
3161,1
3162,1
3163,2
3164,1
3165,1
3166,2
3167,1
3168,1
3169,2
3170,2
3171,1
3172,1
3173,2
3174,2
3175,1
3176,1
3177,1
3178,1
3179,1
3180,2
3181,2
3182,1
3183,0
3184,1
3185,2
3186,1
3187,1
3188,1
3189,2
3190,1
3191,0
3192,1
3193,1
3194,1
3195,1
3196,2
3197,2
3198,1
3199,1
3200,1
3201,1
3202,1
3203,1
3204,1
3205,1
3206,1
3207,2
3208,2
3209,1
3210,1
3211,1
3212,1
3213,1
3214,2
3215,2
3216,0
3217,1
3218,2
3219,1
3220,1
3221,2
3222,1
3223,2
3224,2
3225,1
3226,2
3227,1
3228,1
3229,1
3230,1
3231,1
3232,1
3233,1
3234,2
3235,1
3236,1
3237,0
3238,1
3239,2
3240,1
3241,2
3242,1
3243,2
3244,2
3245,1
3246,0
3247,1
3248,1
3249,1
3250,2
3251,1
3252,2
3253,1
3254,0
3255,1
3256,2
3257,0
3258,1
3259,1
3260,1
3261,2
3262,1
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,2
3271,1
3272,1
3273,1
3274,1
3275,1
3276,0
3277,2
3278,2
3279,1
3280,0
3281,2
3282,1
3283,2
3284,1
3285,0
3286,1
3287,2
3288,1
3289,1
3290,1
3291,1
3292,1
3293,2
3294,0
3295,1
3296,0
3297,2
3298,2
3299,1
3300,2
3301,1
3302,0
3303,0
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3310,0
3311,1
3312,1
3313,1
3314,0
3315,1
3316,2
3317,2
3318,2
3319,1
3320,0
3321,2
3322,1
3323,1
3324,1
3325,2
3326,2
3327,1
3328,1
3329,0
3330,1
3331,1
3332,1
3333,1
3334,1
3335,2
3336,1
3337,1
3338,1
3339,1
3340,2
3341,1
3342,1
3343,1
3344,0
3345,2
3346,1
3347,1
3348,2
3349,1
3350,2
3351,1
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,2
3361,1
3362,1
3363,2
3364,1
3365,1
3366,1
3367,1
3368,2
3369,2
3370,1
3371,1
3372,2
3373,1
3374,1
3375,1
3376,1
3377,1
3378,2
3379,1
3380,2
3381,1
3382,2
3383,1
3384,1
3385,1
3386,1
3387,1
3388,1
3389,1
3390,2
3391,1
3392,1
3393,1
3394,2
3395,2
3396,1
3397,1
3398,2
3399,1
3400,1
3401,2
3402,2
3403,1
3404,2
3405,0
3406,1
3407,0
3408,1
3409,0
3410,2
3411,0
3412,1
3413,1
3414,1
3415,1
3416,2
3417,1
3418,1
3419,1
3420,0
3421,1
3422,2
3423,1
3424,1
3425,1
3426,1
3427,1
3428,1
3429,1
3430,2
3431,2
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,2
3441,1
3442,0
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,0
3450,2
3451,2
3452,2
3453,1
3454,2
3455,2
3456,1
3457,2
3458,2
3459,1
3460,1
3461,1
3462,1
3463,1
3464,2
3465,2
3466,2
3467,1
3468,1
3469,1
3470,1
3471,2
3472,0
3473,2
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,2
3481,2
3482,1
3483,2
3484,1
3485,0
3486,2
3487,1
3488,1
3489,1
3490,1
3491,1
3492,2
3493,2
3494,2
3495,1
3496,1
3497,1
3498,2
3499,1
3500,1
3501,1
3502,0
3503,2
3504,1
3505,1
3506,1
3507,1
3508,1
3509,1
3510,2
3511,1
3512,1
3513,1
3514,1
3515,0
3516,1
3517,1
3518,1
3519,1
3520,2
3521,1
3522,1
3523,2
3524,1
3525,2
3526,1
3527,0
3528,2
3529,2
3530,2
3531,1
3532,2
3533,2
3534,1
3535,1
3536,1
3537,1
3538,1
3539,1
3540,1
3541,0
3542,1
3543,1
3544,1
3545,2
3546,1
3547,0
3548,1
3549,1
3550,2
3551,1
3552,0
3553,1
3554,1
3555,1
3556,2
3557,2
3558,1
3559,0
3560,1
3561,1
3562,0
3563,1
3564,1
3565,1
3566,1
3567,1
3568,1
3569,1
3570,1
3571,1
3572,2
3573,1
3574,1
3575,2
3576,1
3577,1
3578,1
3579,1
3580,1
3581,1
3582,0
3583,1
3584,1
3585,2
3586,2
3587,2
3588,1
3589,1
3590,1
3591,1
3592,1
3593,2
3594,1
3595,1
3596,2
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,1
3604,2
3605,0
3606,1
3607,2
3608,1
3609,1
3610,2
3611,1
3612,1
3613,1
3614,1
3615,2
3616,1
3617,2
3618,1
3619,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,1
3626,0
3627,2
3628,1
3629,1
3630,2
3631,1
3632,1
3633,1
3634,2
3635,1
3636,1
3637,2
3638,0
3639,2
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3646,1
3647,1
3648,1
3649,1
3650,0
3651,2
3652,1
3653,1
3654,1
3655,2
3656,2
3657,0
3658,1
3659,2
3660,1
3661,0
3662,1
3663,2
3664,1
3665,1
3666,1
3667,1
3668,1
3669,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,1
3676,1
3677,1
3678,0
3679,1
3680,1
3681,1
3682,0
3683,1
3684,1
3685,1
3686,1
3687,0
3688,2
3689,1
3690,1
3691,1
3692,1
3693,2
3694,2
3695,2
3696,1
3697,1
3698,1
3699,1
3700,1
3701,1
3702,1
3703,2
3704,1
3705,1
3706,1
3707,2
3708,2
3709,2
3710,2
3711,1
3712,0
3713,1
3714,0
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,2
3724,1
3725,1
3726,1
3727,1
3728,1
3729,2
3730,1
3731,2
3732,2
3733,1
3734,2
3735,2
3736,1
3737,2
3738,2
3739,1
3740,1
3741,1
3742,2
3743,1
3744,1
3745,1
3746,2
3747,0
3748,1
3749,1
3750,2
3751,2
3752,0
3753,1
3754,1
3755,1
3756,1
3757,1
3758,1
3759,2
3760,1
3761,1
3762,2
3763,2
3764,2
3765,1
3766,1
3767,1
3768,1
3769,1
3770,2
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,2
3782,1
3783,2
3784,1
3785,1
3786,1
3787,1
3788,1
3789,2
3790,1
3791,2
3792,1
3793,1
3794,1
3795,1
3796,0
3797,2
3798,1
3799,2
3800,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,2
3807,1
3808,2
3809,2
3810,2
3811,1
3812,1
3813,1
3814,1
3815,2
3816,1
3817,2
3818,1
3819,1
3820,1
3821,1
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,2
3829,1
3830,2
3831,2
3832,1
3833,2
3834,1
3835,0
3836,1
3837,0
3838,1
3839,1
3840,1
3841,1
3842,1
3843,1
3844,2
3845,2
3846,1
3847,1
3848,1
3849,2
3850,1
3851,1
3852,2
3853,1
3854,2
3855,2
3856,1
3857,1
3858,0
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,2
3870,1
3871,1
3872,1
3873,1
3874,1
3875,2
3876,1
3877,2
3878,2
3879,1
3880,2
3881,1
3882,1
3883,0
3884,2
3885,0
3886,1
3887,1
3888,1
3889,1
3890,2
3891,2
3892,2
3893,2
3894,2
3895,1
3896,1
3897,1
3898,1
3899,1
3900,1
3901,2
3902,1
3903,1
3904,1
3905,0
3906,2
3907,1
3908,1
3909,1
3910,1
3911,1
3912,2
3913,0
3914,2
3915,1
3916,1
3917,2
3918,1
3919,1
3920,0
3921,1
3922,2
3923,1
3924,1
3925,1
3926,1
3927,0
3928,1
3929,1
3930,2
3931,1
3932,1
3933,1
3934,1
3935,0
3936,1
3937,0
3938,1
3939,2
3940,2
3941,1
3942,1
3943,0
3944,0
3945,2
3946,1
3947,1
3948,1
3949,2
3950,1
3951,1
3952,1
3953,1
3954,2
3955,1
3956,0
3957,1
3958,1
3959,2
3960,1
3961,1
3962,2
3963,2
3964,1
3965,1
3966,1
3967,1
3968,2
3969,1
3970,1
3971,1
3972,1
3973,1
3974,2
3975,2
3976,1
3977,0
3978,1
3979,1
3980,1
3981,1
3982,1
3983,2
3984,1
3985,2
3986,2
3987,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,2
3995,1
3996,1
3997,1
3998,1
3999,2
4000,0
4001,2
4002,1
4003,0
4004,1
4005,1
4006,1
4007,1
4008,2
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,1
4016,1
4017,1
4018,1
4019,1
4020,1
4021,1
4022,2
4023,0
4024,0
4025,2
4026,2
4027,1
4028,1
4029,0
4030,2
4031,1
4032,2
4033,2
4034,1
4035,1
4036,2
4037,1
4038,1
4039,2
4040,2
4041,1
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,1
4049,1
4050,1
4051,2
4052,2
4053,1
4054,1
4055,1
4056,2
4057,1
4058,0
4059,1
4060,1
4061,1
4062,2
4063,1
4064,1
4065,0
4066,1
4067,0
4068,1
4069,1
4070,2
4071,1
4072,2
4073,1
4074,1
4075,0
4076,1
4077,1
4078,1
4079,1
4080,2
4081,1
4082,0
4083,1
4084,1
4085,1
4086,2
4087,0
4088,0
4089,1
4090,1
4091,2
4092,2
4093,1
4094,1
4095,1
4096,2
4097,1
4098,1
4099,1
4100,1
4101,2
4102,0
4103,1
4104,1
4105,1
4106,1
4107,1
4108,1
4109,1
4110,2
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,1
4118,1
4119,1
4120,2
4121,1
4122,1
4123,1
4124,1
4125,1
4126,2
4127,1
4128,1
4129,1
4130,1
4131,2
4132,1
4133,2
4134,1
4135,1
4136,2
4137,1
4138,0
4139,2
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,1
4153,1
4154,2
4155,1
4156,2
4157,1
4158,1
4159,1
4160,1
4161,1
4162,2
4163,1
4164,1
4165,2
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,0
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,0
4188,2
4189,1
4190,2
4191,1
4192,1
4193,1
4194,2
4195,2
4196,1
4197,1
4198,1
4199,1
4200,2
4201,1
4202,2
4203,1
4204,1
4205,1
4206,0
4207,1
4208,2
4209,1
4210,1
4211,1
4212,1
4213,1
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,2
4221,1
4222,2
4223,2
4224,2
4225,1
4226,1
4227,2
4228,1
4229,1
4230,1
4231,1
4232,1
4233,2
4234,1
4235,2
4236,2
4237,2
4238,1
4239,2
4240,1
4241,1
4242,1
4243,0
4244,2
4245,2
4246,1
4247,2
4248,2
4249,1
4250,1
4251,1
4252,1
4253,1
4254,1
4255,2
4256,1
4257,1
4258,0
4259,1
4260,2
4261,1
4262,2
4263,0
4264,1
4265,1
4266,0
4267,1
4268,2
4269,1
4270,1
4271,2
4272,1
4273,1
4274,1
4275,1
4276,2
4277,1
4278,0
4279,1
4280,2
4281,1
4282,1
4283,1
4284,2
4285,1
4286,0
4287,1
4288,1
4289,2
4290,1
4291,2
4292,1
4293,1
4294,2
4295,1
4296,1
4297,1
4298,2
4299,1
4300,2
4301,1
4302,1
4303,1
4304,2
4305,1
4306,1
4307,1
4308,1
4309,1
4310,2
4311,1
4312,2
4313,1
4314,1
4315,1
4316,2
4317,2
4318,1
4319,2
4320,2
4321,1
4322,1
4323,1
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,2
4331,2
4332,0
4333,1
4334,1
4335,2
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,0
4343,1
4344,1
4345,1
4346,1
4347,2
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,2
4355,1
4356,1
4357,2
4358,1
4359,1
4360,1
4361,2
4362,2
4363,2
4364,0
4365,1
4366,1
4367,1
4368,1
4369,1
4370,1
4371,0
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
4380,1
4381,2
4382,2
4383,2
4384,0
4385,2
4386,1
4387,1
4388,1
4389,1
4390,2
4391,0
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,2
4400,2
4401,2
4402,1
4403,1
4404,1
4405,1
4406,1
4407,0
4408,1
4409,2
4410,1
4411,1
4412,1
4413,1
4414,1
4415,0
4416,1
4417,1
4418,2
4419,1
4420,1
4421,1
4422,2
4423,1
4424,1
4425,1
4426,1
4427,1
4428,1
4429,1
4430,1
4431,1
4432,1
4433,1
4434,1
4435,2
4436,2
4437,1
4438,1
4439,1
4440,1
4441,1
4442,1
4443,1
4444,1
4445,0
4446,2
4447,2
4448,1
4449,1
4450,1
4451,2
4452,1
4453,1
4454,2
4455,1
4456,2
4457,1
4458,2
4459,0
4460,1
4461,2
4462,2
4463,0
4464,1
4465,1
4466,1
4467,1
4468,2
4469,2
4470,1
4471,1
4472,0
4473,1
4474,2
4475,0
4476,0
4477,1
4478,1
4479,1
4480,2
4481,1
4482,1
4483,1
4484,1
4485,1
4486,1
4487,2
4488,1
4489,1
4490,1
4491,1
4492,2
4493,1
4494,1
4495,1
4496,2
4497,1
4498,1
4499,1
4500,2
4501,1
4502,1
4503,1
4504,1
4505,1
4506,2
4507,2
4508,1
4509,1
4510,1
4511,2
4512,2
4513,1
4514,1
4515,1
4516,1
4517,1
4518,2
4519,1
4520,2
4521,2
4522,1
4523,2
4524,1
4525,1
4526,2
4527,1
4528,2
4529,1
4530,2
4531,2
4532,2
4533,2
4534,1
4535,0
4536,0
4537,1
4538,1
4539,1
4540,0
4541,2
4542,1
4543,2
4544,1
4545,2
4546,1
4547,1
4548,0
4549,1
4550,1
4551,2
4552,1
4553,1
4554,2
4555,1
4556,2
4557,1
4558,0
4559,2
4560,1
4561,1
4562,1
4563,2
4564,1
4565,1
4566,1
4567,0
4568,2
4569,1
4570,0
4571,1
4572,1
4573,2
4574,1
4575,1
4576,1
4577,1
4578,2
4579,2
4580,1
4581,0
4582,1
4583,1
4584,1
4585,1
4586,1
4587,1
4588,1
4589,1
4590,1
4591,1
4592,1
4593,1
4594,0
4595,2
4596,0
4597,0
4598,1
4599,2
4600,1
4601,2
4602,2
4603,2
4604,1
4605,2
4606,1
4607,2
4608,1
4609,0
4610,0
4611,2
4612,2
4613,2
4614,2
4615,1
4616,2
4617,2
4618,1
4619,1
4620,0
4621,2
4622,2
4623,1
4624,2
4625,1
4626,1
4627,1
4628,1
4629,1
4630,2
4631,1
4632,1
4633,2
4634,1
4635,2
4636,1
4637,1
4638,1
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,2
4646,1
4647,1
4648,1
4649,1
4650,0
4651,0
4652,2
4653,0
4654,0
4655,1
4656,0
4657,1
4658,2
4659,1
4660,1
4661,2
4662,1
4663,1
4664,1
4665,2
4666,1
4667,0
4668,1
4669,2
4670,1
4671,2
4672,1
4673,2
4674,2
4675,1
4676,1
4677,2
4678,0
4679,1
4680,0
4681,1
4682,1
4683,2
4684,1
4685,1
4686,1
4687,1
4688,1
4689,2
4690,2
4691,1
4692,2
4693,1
4694,1
4695,0
4696,1
4697,2
4698,2
4699,1
4700,1
4701,2
4702,1
4703,1
4704,1
4705,1
4706,0
4707,2
4708,1
4709,1
4710,1
4711,1
4712,1
4713,2
4714,2
4715,0
4716,1
4717,0
4718,1
4719,1
4720,1
4721,1
4722,1
4723,1
4724,1
4725,1
4726,0
4727,0
4728,1
4729,2
4730,0
4731,0
4732,1
4733,1
4734,2
4735,1
4736,1
4737,0
4738,0
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,2
4748,1
4749,2
4750,1
4751,2
4752,2
4753,2
4754,2
4755,2
4756,1
4757,1
4758,1
4759,1
4760,1
4761,1
4762,1
4763,0
4764,2
4765,1
4766,1
4767,1
4768,1
4769,1
4770,1
4771,1
4772,1
4773,1
4774,1
4775,2
4776,0
4777,2
4778,1
4779,1
4780,1
4781,1
4782,1
4783,0
4784,0
4785,2
4786,1
4787,1
4788,2
4789,1
4790,1
4791,2
4792,1
4793,1
4794,1
4795,0
4796,1
4797,2
4798,2
4799,1
4800,1
4801,2
4802,1
4803,2
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,1
4811,1
4812,2
4813,1
4814,2
4815,1
4816,1
4817,1
4818,1
4819,1
4820,2
4821,1
4822,1
4823,1
4824,1
4825,2
4826,1
4827,0
4828,1
4829,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,2
4836,1
4837,1
4838,1
4839,2
4840,0
4841,1
4842,0
4843,1
4844,1
4845,2
4846,1
4847,1
4848,0
4849,1
4850,1
4851,2
4852,1
4853,1
4854,1
4855,2
4856,2
4857,2
4858,2
4859,1
4860,1
4861,1
4862,1
4863,1
4864,0
4865,1
4866,0
4867,1
4868,1
4869,2
4870,0
4871,1
4872,1
4873,1
4874,1
4875,2
4876,0
4877,1
4878,1
4879,1
4880,2
4881,0
4882,2
4883,0
4884,0
4885,2
4886,0
4887,1
4888,1
4889,1
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,1
4899,1
4900,1
4901,1
4902,2
4903,2
4904,2
4905,1
4906,1
4907,1
4908,2
4909,1
4910,2
4911,1
4912,1
4913,2
4914,1
4915,0
4916,1
4917,0
4918,2
4919,1
4920,2
4921,0
4922,2
4923,2
4924,1
4925,1
4926,1
4927,2
4928,0
4929,1
4930,2
4931,0
4932,1
4933,2
4934,1
4935,2
4936,2
4937,2
4938,1
4939,2
4940,1
4941,0
4942,1
4943,1
4944,2
4945,0
4946,1
4947,2
4948,1
4949,1
4950,1
4951,1
4952,1
4953,1
4954,1
4955,1
4956,1
4957,1
4958,1
4959,1
4960,2
4961,2
4962,1
4963,1
4964,1
4965,1
4966,1
4967,1
4968,1
4969,2
4970,1
4971,1
4972,1
4973,0
4974,1
4975,1
4976,2
4977,2
4978,1
4979,2
4980,1
4981,1
4982,2
4983,1
4984,1
4985,1
4986,2
4987,1
4988,1
4989,1
4990,1
4991,1
4992,2
4993,2
4994,1
4995,1
4996,2
4997,2
4998,2
4999,1
5000,1
5001,1
5002,2
5003,2
5004,1
5005,1
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,1
5014,2
5015,1
5016,1
5017,2
5018,0
5019,2
5020,1
5021,0
5022,2
5023,1
5024,0
5025,1
5026,1
5027,1
5028,1
5029,2
5030,1
5031,2
5032,2
5033,2
5034,1
5035,1
5036,1
5037,1
5038,1
5039,1
5040,1
5041,1
5042,1
5043,1
5044,1
5045,1
5046,1
5047,1
5048,2
5049,0
5050,1
5051,1
5052,1
5053,1
5054,2
5055,1
5056,0
5057,1
5058,1
5059,1
5060,0
5061,1
5062,2
5063,0
5064,1
5065,1
5066,1
5067,1
5068,1
5069,1
5070,1
5071,2
5072,1
5073,1
5074,0
5075,1
5076,0
5077,1
5078,1
5079,1
5080,2
5081,0
5082,1
5083,1
5084,1
5085,1
5086,1
5087,1
5088,1
5089,2
5090,2
5091,1
5092,2
5093,1
5094,1
5095,2
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5102,1
5103,1
5104,1
5105,1
5106,1
5107,1
5108,1
5109,1
5110,1
5111,1
5112,1
5113,2
5114,1
5115,1
5116,2
5117,1
5118,1
5119,1
5120,1
5121,2
5122,1
5123,2
5124,1
5125,0
5126,1
5127,1
5128,1
5129,1
5130,0
5131,1
5132,1
5133,1
5134,1
5135,0
5136,1
5137,1
5138,2
5139,1
5140,2
5141,1
5142,1
5143,1
5144,1
5145,1
5146,1
5147,1
5148,2
5149,1
5150,2
5151,1
5152,1
5153,0
5154,2
5155,1
5156,1
5157,1
5158,2
5159,1
5160,1
5161,2
5162,1
5163,2
5164,1
5165,2
5166,1
5167,0
5168,1
5169,1
5170,2
5171,1
5172,0
5173,1
5174,1
5175,1
5176,1
5177,2
5178,1
5179,0
5180,1
5181,1
5182,0
5183,0
5184,1
5185,2
5186,2
5187,1
5188,1
5189,1
5190,1
5191,1
5192,1
5193,1
5194,0
5195,2
5196,1
5197,1
5198,2
5199,2
5200,1
5201,0
5202,1
5203,2
5204,1
5205,1
5206,0
5207,1
5208,1
5209,1
5210,2
5211,2
5212,1
5213,0
5214,1
5215,1
5216,1
5217,1
5218,1
5219,1
5220,1
5221,1
5222,1
5223,1
5224,1
5225,2
5226,1
5227,1
5228,1
5229,1
5230,1
5231,1
5232,2
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,2
5240,1
5241,1
5242,1
5243,1
5244,1
5245,1
5246,2
5247,1
5248,1
5249,2
5250,1
5251,1
5252,1
5253,1
5254,1
5255,2
5256,2
5257,1
5258,0
5259,1
5260,2
5261,1
5262,1
5263,1
5264,1
5265,0
5266,2
5267,1
5268,2
5269,1
5270,1
5271,1
5272,2
5273,1
5274,2
5275,1
5276,1
5277,1
5278,1
5279,1
5280,1
5281,1
5282,1
5283,1
5284,1
5285,0
5286,1
5287,1
5288,2
5289,2
5290,1
5291,1
5292,2
5293,1
5294,1
5295,1
5296,1
5297,1
5298,1
5299,1
5300,1
5301,1
5302,1
5303,2
5304,1
5305,0
5306,1
5307,1
5308,2
5309,1
5310,0
5311,2
5312,1
5313,2
5314,1
5315,1
5316,2
5317,1
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,2
5328,2
5329,1
5330,1
5331,2
5332,0
5333,0
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5340,1
5341,1
5342,2
5343,1
5344,1
5345,1
5346,2
5347,1
5348,2
5349,1
5350,0
5351,2
5352,1
5353,1
5354,2
5355,2
5356,1
5357,1
5358,2
5359,2
5360,0
5361,2
5362,1
5363,1
5364,1
5365,0
5366,1
5367,1
5368,1
5369,1
5370,2
5371,1
5372,1
5373,1
5374,0
5375,1
5376,0
5377,2
5378,1
5379,1
5380,1
5381,1
5382,2
5383,1
5384,1
5385,1
5386,2
5387,1
5388,2
5389,2
5390,0
5391,0
5392,2
5393,1
5394,2
5395,1
5396,1
5397,2
5398,1
5399,1
5400,0
5401,1
5402,2
5403,2
5404,1
5405,1
5406,1
5407,1
5408,0
5409,2
5410,1
5411,1
5412,1
5413,1
5414,1
5415,1
5416,1
5417,2
5418,1
5419,2
5420,2
5421,2
5422,2
5423,1
5424,1
5425,0
5426,1
5427,1
5428,1
5429,2
5430,1
5431,1
5432,1
5433,2
5434,1
5435,1
5436,0
5437,1
5438,2
5439,1
5440,1
5441,1
5442,1
5443,2
5444,2
5445,1
5446,1
5447,2
5448,1
5449,2
5450,2
5451,1
5452,1
5453,2
5454,1
5455,1
5456,1
5457,1
5458,2
5459,2
5460,2
5461,1
5462,2
5463,1
5464,1
5465,1
5466,0
5467,1
5468,1
5469,1
5470,1
5471,1
5472,0
5473,1
5474,2
5475,1
5476,1
5477,1
5478,1
5479,0
5480,1
5481,1
5482,2
5483,1
5484,1
5485,1
5486,1
5487,1
5488,1
5489,0
5490,1
5491,1
5492,1
5493,2
5494,1
5495,1
5496,0
5497,1
5498,1
5499,1
5500,1
5501,1
5502,1
5503,1
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,1
5511,1
5512,1
5513,2
5514,1
5515,1
5516,2
5517,0
5518,2
5519,2
5520,2
5521,1
5522,1
5523,1
5524,1
5525,0
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,1
5533,2
5534,1
5535,0
5536,1
5537,2
5538,1
5539,1
5540,1
5541,1
5542,1
5543,1
5544,1
5545,1
5546,1
5547,1
5548,2
5549,1
5550,1
5551,2
5552,2
5553,2
5554,1
5555,0
5556,1
5557,1
5558,1
5559,1
5560,2
5561,1
5562,0
5563,1
5564,1
5565,2
5566,1
5567,1
5568,2
5569,2
5570,1
5571,0
5572,1
5573,2
5574,1
5575,2
5576,1
5577,1
5578,1
5579,1
5580,1
5581,1
5582,1
5583,1
5584,1
5585,1
5586,1
5587,2
5588,1
5589,1
5590,0
5591,1
5592,2
5593,1
5594,0
5595,1
5596,1
5597,1
5598,1
5599,1
5600,1
5601,1
5602,1
5603,1
5604,2
5605,2
5606,2
5607,0
5608,1
5609,1
5610,1
5611,0
5612,1
5613,1
5614,2
5615,1
5616,1
5617,2
5618,1
5619,1
5620,1
5621,0
5622,1
5623,1
5624,1
5625,1
5626,1
5627,1
5628,2
5629,2
5630,1
5631,1
5632,2
5633,1
5634,1
5635,1
5636,1
5637,1
5638,2
5639,1
5640,1
5641,1
5642,2
5643,1
5644,1
5645,1
5646,1
5647,1
5648,1
5649,1
5650,1
5651,1
5652,2
5653,1
5654,2
5655,1
5656,1
5657,1
5658,1
5659,1
5660,1
5661,0
5662,2
5663,2
5664,2
5665,1
5666,1
5667,1
5668,1
5669,2
5670,1
5671,1
5672,2
5673,1
5674,1
5675,1
5676,1
5677,0
5678,1
5679,2
5680,2
5681,1
5682,2
5683,1
5684,1
5685,1
5686,2
5687,2
5688,1
5689,1
5690,1
5691,1
5692,2
5693,2
5694,1
5695,0
5696,1
5697,2
5698,0
5699,1
5700,1
5701,0
5702,1
5703,1
5704,1
5705,0
5706,2
5707,1
5708,1
5709,2
5710,1
5711,1
5712,1
5713,1
5714,0
5715,1
5716,1
5717,1
5718,1
5719,2
5720,1
5721,1
5722,2
5723,1
5724,2
5725,1
5726,1
5727,1
5728,1
5729,2
5730,1
5731,0
5732,1
5733,1
5734,1
5735,0
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,2
5743,1
5744,0
5745,1
5746,1
5747,2
5748,1
5749,2
5750,1
5751,1
5752,0
5753,1
5754,1
5755,1
5756,2
5757,1
5758,2
5759,2
5760,1
5761,1
5762,2
5763,2
5764,1
5765,1
5766,1
5767,2
5768,1
5769,1
5770,1
5771,2
5772,1
5773,1
5774,2
5775,1
5776,1
5777,1
5778,1
5779,1
5780,2
5781,1
5782,1
5783,1
5784,1
5785,0
5786,2
5787,1
5788,2
5789,1
5790,1
5791,1
5792,2
5793,1
5794,1
5795,1
5796,0
