node,status
8596,1
8597,1
8598,0
8599,0
8600,0
8601,1
8602,1
8603,1
8604,0
8605,1
8606,1
8607,0
8608,0
8609,1
8610,1
8611,1
8612,0
8613,0
8614,1
8615,1
8616,1
8617,1
8618,1
8619,0
8620,1
8621,1
8622,1
8623,0
8624,0
8625,0
8626,0
8627,0
8628,1
8629,0
8630,1
8631,1
8632,1
8633,0
8634,0
8635,0
8636,0
8637,0
8638,1
8639,1
8640,0
8641,0
8642,0
8643,0
8644,0
8645,1
8646,0
8647,0
8648,0
8649,0
8650,0
8651,1
8652,1
8653,0
8654,0
8655,1
8656,0
8657,1
8658,1
8659,1
8660,0
8661,1
8662,0
8663,0
8664,1
8665,1
8666,0
8667,1
8668,0
8669,0
8670,0
8671,1
8672,1
8673,0
8674,0
8675,0
8676,0
8677,0
8678,0
8679,1
8680,1
8681,0
8682,1
8683,1
8684,0
8685,0
8686,1
8687,1
8688,0
8689,0
8690,1
8691,0
8692,1
8693,1
8694,1
8695,1
8696,0
8697,0
8698,1
8699,0
8700,1
8701,1
8702,0
8703,0
8704,1
8705,0
8706,1
8707,0
8708,1
8709,0
8710,0
8711,1
8712,0
8713,1
8714,0
8715,0
8716,1
8717,0
8718,0
8719,1
8720,1
8721,1
8722,1
8723,1
8724,1
8725,1
8726,1
8727,1
8728,0
8729,0
8730,0
8731,0
8732,0
8733,0
8734,1
8735,0
8736,0
8737,0
8738,0
8739,0
8740,0
8741,1
8742,1
8743,1
8744,1
8745,0
8746,1
8747,1
8748,0
8749,0
8750,0
8751,1
8752,0
8753,1
8754,0
8755,1
8756,0
8757,1
8758,0
8759,0
8760,1
8761,0
8762,1
8763,1
8764,1
8765,0
8766,1
8767,0
8768,0
8769,1
8770,1
8771,0
8772,0
8773,1
8774,0
8775,1
8776,1
8777,1
8778,0
8779,1
8780,0
8781,1
8782,1
8783,1
8784,0
8785,1
8786,1
8787,1
8788,1
8789,0
8790,0
8791,0
8792,0
8793,0
8794,1
8795,0
8796,0
8797,1
8798,1
8799,0
8800,1
8801,1
8802,1
8803,1
8804,1
8805,1
8806,1
8807,1
8808,0
8809,1
8810,1
8811,0
8812,0
8813,0
8814,0
8815,0
8816,1
8817,1
8818,1
8819,0
8820,1
8821,1
8822,0
8823,0
8824,1
8825,0
8826,0
8827,0
8828,0
8829,0
8830,0
8831,0
8832,1
8833,0
8834,0
8835,1
8836,0
8837,1
8838,0
8839,0
8840,1
8841,0
8842,1
8843,0
8844,1
8845,0
8846,0
8847,0
8848,1
8849,0
8850,1
8851,1
8852,0
8853,0
8854,1
8855,0
8856,1
8857,1
8858,0
8859,0
8860,0
8861,1
8862,1
8863,0
8864,1
8865,1
8866,0
8867,0
8868,0
8869,0
8870,0
8871,0
8872,0
8873,1
8874,0
8875,0
8876,0
8877,1
8878,0
8879,0
8880,0
8881,0
8882,0
8883,0
8884,0
8885,1
8886,1
8887,0
8888,0
8889,1
8890,0
8891,0
8892,1
8893,1
8894,0
8895,0
8896,0
8897,0
8898,0
8899,0
8900,0
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,1
8908,0
8909,1
8910,1
8911,1
8912,0
8913,0
8914,0
8915,1
8916,1
8917,1
8918,0
8919,1
8920,0
8921,0
8922,1
8923,1
8924,1
8925,1
8926,0
8927,1
8928,1
8929,0
8930,0
8931,1
8932,0
8933,1
8934,1
8935,1
8936,0
8937,0
8938,1
8939,0
8940,1
8941,1
8942,0
8943,0
8944,0
8945,1
8946,1
8947,1
8948,1
8949,1
8950,1
8951,0
8952,0
8953,0
8954,1
8955,0
8956,0
8957,1
8958,0
8959,0
8960,0
8961,1
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,0
8969,1
8970,0
8971,0
8972,0
8973,0
8974,0
8975,1
8976,1
8977,0
8978,0
8979,0
8980,1
8981,0
8982,0
8983,1
8984,0
8985,0
8986,0
8987,0
8988,0
8989,1
8990,0
8991,1
8992,1
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,0
9001,0
9002,0
9003,1
9004,1
9005,0
9006,1
9007,1
9008,0
9009,0
9010,0
9011,1
9012,0
9013,0
9014,1
9015,0
9016,0
9017,1
9018,1
9019,0
9020,1
9021,1
9022,0
9023,1
9024,1
9025,0
9026,0
9027,0
9028,0
9029,0
9030,1
9031,0
9032,1
9033,1
9034,0
9035,1
9036,1
9037,0
9038,0
9039,0
9040,0
9041,0
9042,1
9043,1
9044,1
9045,0
9046,0
9047,0
9048,1
9049,1
9050,0
9051,0
9052,0
9053,0
9054,0
9055,1
9056,1
9057,1
9058,1
9059,0
9060,1
9061,0
9062,0
9063,0
9064,0
9065,0
9066,0
9067,0
9068,1
9069,0
9070,1
9071,1
9072,1
9073,1
9074,0
9075,1
9076,1
9077,1
9078,1
9079,0
9080,1
9081,0
9082,1
9083,0
9084,0
9085,1
9086,1
9087,1
9088,0
9089,0
9090,1
9091,0
9092,0
9093,1
9094,1
9095,0
9096,1
9097,0
9098,0
9099,0
9100,0
9101,1
9102,1
9103,1
9104,0
9105,1
9106,1
9107,0
9108,0
9109,1
9110,1
9111,0
9112,0
9113,0
9114,1
9115,0
9116,0
9117,0
9118,1
9119,0
9120,1
9121,0
9122,1
9123,0
9124,0
9125,1
9126,1
9127,0
9128,0
9129,0
9130,0
9131,0
9132,0
9133,1
9134,1
9135,1
9136,0
9137,0
9138,0
9139,1
9140,0
9141,0
9142,0
9143,1
9144,1
9145,0
9146,1
9147,0
9148,1
9149,0
9150,0
9151,0
9152,1
9153,0
9154,1
9155,1
9156,1
9157,1
9158,0
9159,0
9160,0
9161,0
9162,1
9163,1
9164,1
9165,1
9166,1
9167,1
9168,1
9169,1
9170,1
9171,0
9172,0
9173,1
9174,0
9175,0
9176,0
9177,1
9178,1
9179,1
9180,1
9181,1
9182,1
9183,1
9184,1
9185,0
9186,0
9187,1
9188,1
9189,1
9190,1
9191,0
9192,1
9193,1
9194,0
9195,1
9196,0
9197,1
9198,0
9199,0
9200,0
9201,0
9202,0
9203,1
9204,1
9205,1
9206,1
9207,0
9208,1
9209,1
9210,0
9211,1
9212,1
9213,0
9214,0
9215,1
9216,0
9217,0
9218,0
9219,1
9220,0
9221,1
9222,0
9223,1
9224,0
9225,0
9226,0
9227,1
9228,1
9229,0
9230,0
9231,1
9232,0
9233,1
9234,0
9235,1
9236,0
9237,1
9238,0
9239,0
9240,1
9241,1
9242,0
9243,0
9244,0
9245,0
9246,1
9247,0
9248,1
9249,0
9250,0
9251,1
9252,0
9253,0
9254,1
9255,0
9256,0
9257,0
9258,0
9259,1
9260,0
9261,1
9262,1
9263,1
9264,1
9265,0
9266,1
9267,0
9268,0
9269,0
9270,1
9271,0
9272,1
9273,0
9274,0
9275,0
9276,0
9277,0
9278,0
9279,0
9280,1
9281,1
9282,0
9283,1
9284,0
9285,0
9286,0
9287,1
9288,1
9289,0
9290,1
9291,0
9292,0
9293,0
9294,1
9295,1
9296,1
9297,1
9298,1
9299,0
9300,0
9301,1
9302,1
9303,1
9304,1
9305,1
9306,0
9307,0
9308,1
9309,1
9310,0
9311,1
9312,0
9313,0
9314,0
9315,0
9316,1
9317,0
9318,1
9319,1
9320,1
9321,0
9322,1
9323,0
9324,0
9325,1
9326,1
9327,0
9328,0
9329,0
9330,0
9331,1
9332,0
9333,0
9334,1
9335,0
9336,0
9337,0
9338,0
9339,0
9340,1
9341,0
9342,1
9343,1
9344,1
9345,0
9346,1
9347,0
9348,1
9349,0
9350,0
9351,1
9352,0
9353,1
9354,1
9355,1
9356,0
9357,0
9358,0
9359,1
9360,0
9361,0
9362,1
9363,0
9364,1
9365,0
9366,0
9367,0
9368,0
9369,0
9370,0
9371,0
9372,0
9373,0
9374,0
9375,1
9376,0
9377,0
9378,1
9379,0
9380,0
9381,0
9382,1
9383,0
9384,1
9385,0
9386,1
9387,1
9388,1
9389,0
9390,1
9391,1
9392,1
9393,0
9394,0
9395,0
9396,1
9397,1
9398,1
9399,0
9400,0
9401,0
9402,1
9403,1
9404,1
9405,0
9406,1
9407,0
9408,1
9409,0
9410,1
9411,1
9412,0
9413,1
9414,0
9415,0
9416,1
9417,1
9418,0
9419,1
9420,0
9421,1
9422,0
9423,1
9424,0
9425,0
9426,0
9427,1
9428,1
9429,0
9430,1
9431,1
9432,0
9433,0
9434,0
9435,0
9436,1
9437,0
9438,0
9439,1
9440,1
9441,1
9442,0
9443,1
9444,1
9445,1
9446,0
9447,1
9448,0
9449,0
9450,0
9451,0
9452,1
9453,1
9454,1
9455,0
9456,0
9457,0
9458,0
9459,0
9460,0
9461,0
9462,0
9463,1
9464,1
9465,0
9466,1
9467,1
9468,1
9469,0
9470,0
9471,1
9472,1
9473,1
9474,0
9475,0
9476,1
9477,0
9478,0
9479,0
9480,0
9481,1
9482,0
9483,1
9484,1
9485,0
9486,1
9487,0
9488,0
9489,0
9490,1
9491,0
9492,1
9493,0
9494,0
9495,0
9496,1
9497,0
